date,traffic,referrer,agent_type,agent_type_plus,destination,requests,median_ttfb,upper95_ttfb,upper99_ttfb,total_ttfb
2017-06-04,external,external,spider,bot,SPARQL endpoint,3,0.1001725,0.10168275,0.10184295,0.302228
2017-06-27,external,none,user,user,SPARQL endpoint,22279,0.10695245228794642,1.132558999999999,2.5532403899999982,6045.757427999999
2017-08-03,internal,none,spider,bot,homepage,1,0.000971,0.000971,0.000971,0.000971
2017-09-04,external,none,user,bot,SPARQL endpoint,299736,0.021416639073367567,0.9514433787654324,1.970869730000003,60622.743821000215
2017-09-08,internal,none,user,user,SPARQL endpoint,2,0.774518,1.3154512999999999,1.3635342600000002,2.150073
2017-09-28,external,external,user,bot,SPARQL endpoint,8,0.175737,0.6691155999999998,0.83435112,2.3551260000000003
2017-06-16,external,none,user,bot,SPARQL endpoint,386946,0.0008001902741165404,0.10016617591666667,0.17320864499999986,16802.981303000004
2017-09-11,external,external,spider,bot,SPARQL endpoint,5,2.3433694999999997,3.1034015,3.2508299000000003,12.389485
2017-06-17,external,none,spider,bot,SPARQL endpoint,316475,0.10060755945760905,0.35716460255102045,1.75111575,59854.16497200069
2017-07-16,external,internal,user,user,homepage,286,0.085863,0.0906026,0.12040889999999921,16.908397
2017-09-23,external,none,user,bot,SPARQL endpoint,24186,0.10142245867768596,0.32534950000000024,9.344368499999968,11155.464792000002
2017-08-27,external,none,spider,bot,LDF endpoint,403480,8.189221728377411e-05,0.08370512962962964,0.16845118666666678,3835.3356169999583
2017-08-27,external,unknown,user,user,homepage,31,0.00028700000000000004,0.08583425,0.08710925,0.608834
2017-09-24,external,none,spider,bot,SPARQL endpoint,1118064,0.07579520503525132,0.24708396313596778,0.64813283555556,154532.41538600012
2017-10-06,internal,internal,user,user,SPARQL endpoint,1,0.015638,0.015638,0.015638,0.015638
2017-10-15,external,none,spider,bot,LDF endpoint,406033,8.893087138905684e-05,0.13940758313492055,0.24504290499999964,8143.730716000372
2017-10-15,external,unknown,user,user,homepage,49,0.00027550000000000003,0.0889282,0.09384084,0.9845730000000001
2017-11-12,external,none,spider,bot,SPARQL endpoint,566070,0.029605441471065995,0.2504062744714244,2.164960900000076,79642.81206500002
2017-04-27,external,external (search engine),user,user,homepage,70,0.07559,0.12189900000000001,0.2408474,4.78696
2017-06-30,external,unknown,user,user,SPARQL endpoint,12615,0.1013875,0.18774,1.9718074000000012,2006.4069939999993
2017-07-06,external,internal,spider,bot,homepage,9,0.000725,0.09581884999999998,0.10274057,0.195653
2017-07-15,external,external,user,user,SPARQL endpoint,1757,0.12658,1.7767577499999851,14.38585227,1157.8081409999998
2017-06-22,external,none,user,bot,homepage,5,0.0005985000000000001,0.063827,0.08063740000000001,0.086965
2017-09-19,external,none,user,user,LDF endpoint,1,0.695512,0.695512,0.695512,0.695512
2017-07-24,internal,none,user,bot,SPARQL endpoint,307821,0.015112255331741646,0.021358441587301595,0.06552833999999903,4157.212155999992
2017-07-28,external,none,user,user,SPARQL endpoint,16304,0.033687555555555554,0.48299459999999966,1.3393910399999922,2884.059771
2017-09-04,internal,none,spider,bot,homepage,1,0.000678,0.000678,0.000678,0.000678
2017-09-09,external,none,spider,bot,LDF endpoint,413130,8.668405512879422e-05,0.10429606481481482,0.2017883200000001,5596.201755000533
2017-05-09,external,external (search engine),user,user,homepage,87,0.002073,0.0864716,0.08680351,3.6502330000000005
2017-07-18,external,none,spider,bot,SPARQL endpoint,493619,0.0008232190583593569,0.3590982310266665,6.183002249999999,96497.67073200022
2017-07-21,external,external,user,user,homepage,91,0.00166,0.08848975,0.09167657000000003,3.0123270000000004
2017-08-17,external,internal,user,user,homepage,490,0.000823,0.087825,0.10328890000000003,14.267484000000003
2017-10-05,external,internal,user,user,homepage,423,0.0007045,0.0914324,0.1102525299999999,12.228627
2017-04-24,external,unknown,user,user,SPARQL endpoint,13747,0.1350231875,0.16199919999999984,0.2645059600000014,1956.772313
2017-04-27,external,none,user,user,homepage,488,0.001101,0.1220728,0.24063084,25.373417000000003
2017-05-09,external,external,user,user,SPARQL endpoint,2296,0.10023,1.1874125999999965,6.883102519999996,885.3122550000002
2017-05-23,external,internal,user,user,LDF endpoint,21,0.1358605,0.21003679999999997,0.4123276999999998,3.2672320000000004
2017-06-20,external,internal,user,user,SPARQL endpoint,28195,0.0998327721893491,0.8296085,9.61404914999992,13066.473053999996
2017-09-19,internal,internal,user,user,SPARQL endpoint,1,0.016881,0.016881,0.016881,0.016881
2017-09-28,external,none,spider,bot,LDF endpoint,375646,8.670023718713298e-05,0.14786884930555563,0.2658574199999995,8759.742043000508
2017-09-28,external,unknown,user,user,homepage,62,0.000285,0.0855981,0.08719872000000001,0.7940770000000001
2017-10-04,external,external (search engine),user,user,homepage,101,0.000317,0.08635984999999999,0.08765553,1.431205
2017-05-11,internal,none,user,user,SPARQL endpoint,2,0.423178,0.4706071,0.47482302,0.8990549999999999
2017-05-28,external,external (search engine),user,user,homepage,44,0.084908,0.08795019999999999,0.08987456,2.459388000000001
2017-07-11,external,external,spider,bot,homepage,2,0.000211,0.0008778999999999999,0.00093718,0.001163
2017-07-31,external,unknown,user,user,SPARQL endpoint,20137,0.10141768877551019,0.18390505,0.3429022300000028,2234.522577
2017-08-07,external,internal,spider,bot,homepage,7,0.000857,0.0018857499999999998,0.00200755,0.007566000000000001
2017-08-16,external,external,user,user,SPARQL endpoint,3750,0.132473,0.6894944999999999,10.1566285,2164.5766699999995
2017-05-18,internal,none,user,bot,SPARQL endpoint,5222,0.032648,0.22406579999999976,13.34555695999985,2643.2748859999997
2017-06-10,external,internal,spider,bot,SPARQL endpoint,9,0.0121325,0.09928224999999999,0.10423405,0.341148
2017-07-23,external,none,user,bot,homepage,7,0.0863025,0.09047435,0.09087167,0.44067600000000007
2017-10-23,external,external (search engine),user,user,homepage,128,0.000301,0.0864396,0.10594067999999998,1.1502189999999999
2017-05-01,internal,none,spider,bot,SPARQL endpoint,543874,0.018787741085155983,0.09768631590476183,1.4360594033333345,58223.41094599998
2017-07-24,external,none,spider,bot,homepage,195,0.000729,0.0862615,0.088947,3.9915450000000003
2017-07-30,external,external,spider,bot,homepage,2,0.000458,0.0021095,0.0022562999999999997,0.002751
2017-08-25,internal,none,user,bot,SPARQL endpoint,338227,0.015634178395201447,0.03449512718181813,0.17438478999999957,10865.084936000234
2017-08-29,external,none,user,user,SPARQL endpoint,15237,0.03291425,0.5503546999999998,3.5288455699997407,3802.280981
2017-10-13,internal,none,user,bot,SPARQL endpoint,1096461,0.016428452680588408,0.05216212369667013,0.1268712341326529,31881.3072149999
2017-04-30,external,none,spider,bot,LDF endpoint,340845,0.03685264632952124,0.17823305666666667,0.22368872499999987,14177.943431000069
2017-04-30,external,unknown,user,user,homepage,9,0.121213,0.19970619999999992,0.23270524000000004,0.9982760000000002
2017-05-06,external,unknown,user,user,SPARQL endpoint,13475,0.100947,0.16520200000000002,0.29194675000000003,1481.619018
2017-05-15,external,external,user,user,homepage,88,0.000922,0.08631899999999999,0.08764328,2.8531509999999995
2017-06-05,external,internal,user,user,LDF endpoint,2,0.11817,0.1384614,0.14026508000000001,0.258886
2017-08-19,external,none,spider,bot,SPARQL endpoint,301441,0.1009958548413472,0.3060235330449827,0.6204207700000035,40542.517219999994
2017-08-22,external,external,user,user,homepage,146,0.000603,0.0884863,0.10578243999999999,3.136786
2017-09-12,external,internal,user,user,LDF endpoint,9,0.1219635,2.349483199999996,3.761887040000001,5.0986210000000005
2017-09-18,external,internal,user,user,homepage,644,0.000655,0.0911048,0.10844943999999992,18.954705000000004
2017-10-01,external,unknown,user,user,SPARQL endpoint,22973,0.10178948214285714,0.19965529999999998,0.4060587300000001,2887.522213999999
2017-10-07,external,none,spider,bot,SPARQL endpoint,611452,0.1016768423863841,0.33923377560283374,5.99658734,125386.9313300003
2017-10-10,external,external,user,user,homepage,126,0.000829,0.0872225,0.09668937999999999,2.6107380000000004
2017-10-28,external,external,user,user,homepage,152,0.00029,0.087394,0.09834643999999997,3.1016760000000003
2017-11-06,external,internal,user,user,homepage,699,0.0005449999999999999,0.08908219999999999,0.11225254999999996,14.624226
2017-05-10,external,none,user,user,homepage,574,0.001709,0.0865067,0.08858766,21.812833
2017-05-25,external,unknown,user,user,SPARQL endpoint,81832,0.10003734833909958,0.13547139999999994,0.3026199599999988,9058.925296000003
2017-05-28,external,none,user,user,homepage,444,0.084972,0.0888376,0.09201388,21.329034
2017-06-24,external,internal,user,user,LDF endpoint,10,0.123797,0.19898949999999999,0.2110435,1.3565399999999999
2017-07-21,external,internal,user,user,SPARQL endpoint,24880,0.1007255119047619,0.521665,9.114279000000066,10226.905119999998
2017-08-05,external,none,user,bot,homepage,7,0.08639849999999999,0.0878055,0.0880715,0.43555399999999994
2017-09-17,external,external (search engine),user,user,homepage,46,0.000654,0.0851852,0.0914896,0.644452
2017-11-05,external,external (search engine),user,user,homepage,87,0.00030199999999999997,0.08638955,0.09863722999999998,1.3515840000000001
2017-05-17,external,none,user,bot,homepage,5,0.085724,0.08756925,0.08791465,0.345837
2017-06-12,internal,none,user,user,SPARQL endpoint,2,0.39908,0.4357793,0.43904146,0.838937
2017-08-12,external,external,spider,bot,homepage,7,0.000238,0.0008981,0.00094122,0.003076
2017-09-08,external,internal,spider,bot,homepage,8,0.000581,0.0931466,0.09746052,0.18630699999999997
2017-09-17,external,external,user,user,SPARQL endpoint,33389,0.12291089062499999,1.6489415499999995,8.189533480000005,16496.878125999978
2017-10-18,external,external,spider,bot,homepage,3,0.00042100000000000004,0.0007727,0.00077534,0.001618
2017-10-20,external,unknown,user,user,SPARQL endpoint,23273,0.10007488541666666,0.1541463999999999,0.29233953000000035,2628.9731999999995
2017-10-23,external,none,user,user,homepage,1209,0.000368,0.0871245,0.09469511000000001,16.819948000000004
2017-05-18,external,none,spider,bot,homepage,243,0.0008575,0.08664535,0.14968002,7.246925000000001
2017-06-19,internal,none,user,bot,SPARQL endpoint,8885,0.0161645,0.06745575000000001,1.5591381999999965,1581.122864
2017-07-11,external,internal,spider,bot,SPARQL endpoint,8,0.160261,15.821273799999991,24.11912756,27.442671999999998
2017-08-24,external,none,user,bot,homepage,5,0.000243,0.0020352499999999997,0.0023022500000000005,0.0039959999999999996
2017-06-02,internal,none,spider,bot,SPARQL endpoint,1050538,0.017265614928380316,0.08343638122561671,1.323320273333333,77408.33602499985
2017-08-25,external,none,spider,bot,homepage,181,0.000567,0.08625125,0.08741287,1.6553660000000003
2017-09-07,external,external,spider,bot,SPARQL endpoint,8,0.000465,9.133372999999997,12.444620999999998,18.552059999999997
2017-09-26,internal,none,user,bot,SPARQL endpoint,645138,0.015705667674564494,0.04741338040762653,0.21975114888888883,15598.43537100029
2017-10-13,external,none,spider,bot,homepage,408,0.000506,0.06430499999999914,0.08682644000000002,2.3329050000000007
2017-11-14,internal,none,user,bot,SPARQL endpoint,843353,0.016465153270080617,0.04816198391023348,0.1935116874999998,18638.479724999852
2017-05-31,external,none,spider,bot,LDF endpoint,388080,8.198921730822292e-05,0.08747189999999999,0.15963205600000013,3774.3708549999797
2017-06-07,external,unknown,user,user,SPARQL endpoint,18458,0.1002905,0.13684439999999973,0.26563723999999894,1970.4041670000004
2017-06-16,external,external,user,user,homepage,166,0.002082,0.087004,0.09014988,7.1046499999999995
2017-07-06,external,internal,user,user,LDF endpoint,29,0.0912065,0.14869679999999993,0.1751831,2.300535
2017-05-15,external,internal,user,user,SPARQL endpoint,18085,0.09995904166666666,0.5450127499999999,8.463283000000322,7765.212451000002
2017-09-14,external,unknown,user,user,SPARQL endpoint,14034,0.10157466666666666,0.19851989999999997,0.38684853999999974,1738.1075809999995
2017-09-23,external,external,user,user,homepage,75,0.0007999999999999999,0.08910850000000001,0.11096325,2.367384
2017-11-02,external,unknown,user,user,SPARQL endpoint,8619,0.101021,0.1945857,0.3360052699999983,1279.4907270000006
2017-11-11,external,external,user,user,homepage,84,0.000337,0.08955999999999999,0.09363447999999995,1.528229
2017-05-14,external,external (search engine),user,user,SPARQL endpoint,7484,0.130672,0.1924443999999999,0.3395398799999995,1026.277706
2017-06-06,external,external,spider,bot,homepage,1,0.000479,0.000479,0.000479,0.000479
2017-06-29,external,none,user,user,homepage,640,0.001913,0.091702,0.10997500000000002,24.862774
2017-08-22,external,internal,user,user,SPARQL endpoint,27925,0.0852921349862259,0.4897315,10.55132175,12569.078887
2017-09-06,external,none,user,bot,homepage,8,0.000174,0.0008618,0.0008707599999999999,0.0027029999999999997
2017-10-10,external,internal,user,user,SPARQL endpoint,30904,0.09867799999999999,1.0538403999999981,8.696336239999965,15486.973311999998
2017-10-28,external,internal,user,user,SPARQL endpoint,33852,0.10084175636363636,0.9568915999999956,6.06678440000012,15523.901871000005
2017-04-27,external,external,spider,bot,SPARQL endpoint,4,0.000605,0.21558759999999996,0.25854792000000004,0.27086400000000005
2017-05-05,external,internal,spider,bot,SPARQL endpoint,2,0.000114,1.3279946999999999,1.4460285400000001,1.475651
2017-07-13,internal,none,user,user,SPARQL endpoint,2,0.448664,0.5861669,0.59838938,1.050109
2017-08-21,external,external (search engine),user,user,SPARQL endpoint,2814,0.106246,0.18602279999999982,0.3540454200000003,256.741141
2017-09-13,external,external,spider,bot,homepage,4,8.7e-05,0.0007529999999999999,0.0008849999999999999,0.0011819999999999999
2017-06-19,external,none,spider,bot,homepage,180,0.00093,0.087538,0.16554819999999995,6.711205
2017-08-12,external,internal,spider,bot,SPARQL endpoint,40,9.7e-05,0.034142,0.0418554,0.392656
2017-10-18,external,internal,spider,bot,SPARQL endpoint,381,18.700775,55.94658645,58.75988112,8538.438463999997
2017-04-22,external,none,spider,bot,SPARQL endpoint,27226,0.019409722222222224,0.22970689999999994,0.3611116999999996,2419.289889
2017-05-21,external,internal,user,user,homepage,349,0.085663,0.086467,0.16943956999999998,21.012949
2017-07-03,internal,none,spider,bot,SPARQL endpoint,1082721,0.018766057287189147,0.11560703248663001,1.9671862508333355,108953.87725299985
2017-09-26,external,none,spider,bot,homepage,201,0.000637,0.08639780000000001,0.08843645,2.1052240000000007
2017-11-14,external,none,spider,bot,homepage,218,0.000438,0.002429799999999971,0.08798198,0.9816149999999999
2017-07-08,external,unknown,user,user,SPARQL endpoint,32282,0.10174714965986394,0.18533369999999996,0.30674740000000045,3725.9480050000006
2017-07-11,external,external,user,user,LDF endpoint,23,0.09315699999999999,0.15723224999999993,0.17739175999999998,2.368291
2017-07-17,external,external,user,user,homepage,82,0.001384,0.09479969999999999,0.11185871999999948,2.377383
2017-08-07,external,internal,user,user,LDF endpoint,1,0.794155,0.794155,0.794155,0.794155
2017-09-04,external,internal,user,user,SPARQL endpoint,28979,0.09980092173067576,0.9151748499999997,10.709783269999967,14688.43685000001
2017-05-11,external,internal,spider,bot,homepage,34,0.086063,0.0864699,0.08658422,2.137913
2017-05-20,external,external,user,user,SPARQL endpoint,2264,0.121518,0.8267181999999905,7.7179372800000055,1136.31691
